Nome da Empresa;Origem;Sub-Origem;Mercado;Produto;Site;País;Estado;Cidade;Logradouro;Numero;Bairro;Complemento;CEP;Telefone;Telefone 2;Observação;            Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato;LinkedIn Contato;Tipo do Serv. Comunicação;ID do Serv. Comunicação;CpfCnpj;Duplicado
Manoel Oliveira dos Santos - Premoldados;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Estaca;;BRASIL;BAHIA;Capim Grosso;Av Ayrton Senna, 1391;S/N;Jose Mendes de Queiroz;;44695-000;(74) 99139-5420 ;  ;; ;; ; ;;;;; 28817935000184 ;
Manoel Pires da Silva;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Reparos da construcao;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Rua Dorival Caymmi I, 461;S/N;Mimoso do Oeste;;47850-000;(77) 99985-9909 ; (77) 99846-2147 ;; ;mps_construcoes@hotmail.com; ; ;;;;; 17291954000101 ;
Manprotec Manutencao Profissional e Tecnica Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao em maquina de soldagem, cilindro hidraulico, bomba hidraulica, guincho e talha de elevacao;www.manprotec.com.br;BRASIL;BAHIA;Camacari;Rua Francisca Garcez Montenegro, 597;S/N;Lot Montenegro;;42800-970;(71) 3622-6151 ; (71) 99900-6778 ;; ;manutencao@manprotec.com.br; ; (71) 99969-3575;;;;; 14469235000131 ;
Manserv Montagem e Manutencao S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Logistica interna;www.manserv.com.br;BRASIL;BAHIA;Camacari;Rod BA-535 Km 17, Via Parafuso, S/N;S/N;Poloplast;;42810-200;(71) 3644-5802 ; (71) 3644-5837 ;; ;comercial@manserv.com.br; ; ;;;;; 54183587000493 ;
Mantac Industria e Comercio de Mangueiras Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Mangueira;www.mantac.com.br;BRASIL;BAHIA;Governador Mangabeira;Rua Erivaldo Fonseca, 700;S/N;Centro;;44350-000;(75) 3638-2378 ;  ;; ;mantac3@mantac.com.br; ; ;;;;; 09541032000179 ;
Mantep Manutencao Projetos e Obras Industriais Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao industrial;www.mantepengenharia.com.br;BRASIL;BAHIA;Camacari;Rua Curio, S/N;S/N;Camacari de Dentro;;42806-150;(71) 3621-4389 ; (71) 3621-4044 ;; ;financeiro.mantep@veloxmail.com.br; ; ;;;;; 13328372000193 ;
Manuel de Almeida Lima Neto - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Sanduiche de metro;;BRASIL;BAHIA;Jaguaquara;Av Marechal Deodoro da Fonseca, 65;S/N;Muritiba;;45345-000;(73) 3534-1082 ;  ;; ;; ; ;;;;; 34248971000177 ;
Manuel Rocha da Paixao;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Recondicionamento e recuperacao de motor automotivo;;BRASIL;BAHIA;Seabra;Rua Jose Manoel dos Santos, 242;S/N;Vasco Filho;;46900-000;(75) 3331-2141 ;  ;; ;charlesseabra@gmail.com; ; ;;;;; 40587230000113 ;
Manuela Servicos Graficos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao e reparacao em maquinas de servicos graficos;;BRASIL;BAHIA;Salvador;Rua Pastor Jose Guilherme de Moraes, 18;S/N;Pau da Lima;;41235-015;(71) 3211-4275 ;  ;; ;manuelaservicosgraficos@hotmail.com; ; ;;;;; 06045171000113 ;
Manuella Amorim de Mello Lira & Cia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Moda praia e fitness;;BRASIL;BAHIA;Brumado;Rua Rio de Contas, 333;S/N;Hospital;;46100-000;(77) 3441-5418 ; (77) 99951-5480 ;; ;lira001@uol.com.br; ; ;;;;; 08646452000157 ;
Manuella Martins Macedo - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Moda fitness;;BRASIL;BAHIA;Lauro de Freitas;Av Brigadeiro Mario Epinghaus, 329;S/N;Centro;;42700-000;(71) 3561-4379 ;  ;; ;manuellammacedo@hotmail.com; ; ;;;;; 03014167000108 ;
Manufatura Brasileira de Charutos Dannemann Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Charuto e cigarrilha;;BRASIL;BAHIA;Sao Felix;Rua Manoel Passos, 04;S/N;Centro;;44360-000;(71) 3503-3900 ; (71) 3438-2500 ;; ;danco.cruz@dannemann-sa.com.br; ; ;;;;; 15231251000154 ;
Manumetal Manutencao Metalurgica Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cobertura;;BRASIL;BAHIA;Itabuna;Av Jose Soares Pinheiro, 74;S/N;Centro;;45600-013;(73) 3211-5809 ; (73) 3212-9292 ;; ;manumetal_manoel@hotmail.com; ; ;;;;; 02188341000168 ;
Manusa da Bahia Comercio e Servicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao de portas automaticas, portas especiais;;BRASIL;BAHIA;Salvador;Rua Marques de Marica, 153;S/N;Pau Miudo;;40310-000;(71) 99177-0237 ;  ;; ;manubahiampa@hotmail.com; ; ;;;;; 10765541000164 ;
Mapin Servicos de Comunicacao Visual Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Comunicacao visual;www.2mcomunicacaovisual.com;BRASIL;BAHIA;Lauro de Freitas;Rua Ivan Figueiredo, 38;S/N;Jardim Aeroporto;;42700-000;(71) 3379-8008 ;  ;; ;; ; ;;;;; 01487166000147 ;
Mapise Alimentos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Massa de abara desidratada;;BRASIL;BAHIA;Simoes Filho;Rua Cidade de Belmonte, 1168;S/N;Rancho Alegre;;43700-000;43700-000;;; ;mapisebahia@gmail.com; ;;;;;; 33842063000144 ;
Mapre Materiais Premoldados Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bloco;;BRASIL;BAHIA;Camacari;Estrada da Cascalheira Km 01, S/N;S/N;Parque das Mangabas;;42800-970;42800-970;;; ;ingaprel360@hotmail.com; ;;;;;; 31845151000174 ;
Maprin Industria e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Camacari;Av Rio Bandeira, 96;S/N;Gravata;;42807-171;(71) 3621-1883 ;  ;; ;mmipl@uol.com.br; ; ;;;;; 86902905000172 ;
MAQ Serra Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Soldagem;;BRASIL;BAHIA;Dias D Avila;Rua da Mangueira, 467;S/N;Centro;;42850-000;(71) 98282-5572 ;  ;; ;antonioalvesmaqserra@gmail.com; ; ;;;;; 34440065000170 ;
Maqserra Industria e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Maquina torcedora de metais;www.maqserra.com.br;BRASIL;BAHIA;Camamu;Sitio Ilha do Gato, 01;S/N;Zona Rural;;45445-000;(73) 3255-1900 ; (73) 98803-6000 ;; ;contato@maqserra.com.br; ; ;;;;; 05679727000160 ;
Mar Engenharia e Empreendimentos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;www.marengenharia.com.br;BRASIL;BAHIA;Feira de Santana;Rua Mapuera, 06;S/N;Mangabeira;;44056-386;(75) 3623-9816 ;  ;; ;marengenharia@marengenharia.com.br; ; ;;;;; 06570070000161 ;
Maralat Producao e Comercio de Laticinios Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bebida lactea;www.maralat.com.br;BRASIL;BAHIA;Cruz das Almas;Rod BR-101 Fazenda Maravilha, S/N;S/N;Zona Rural;;44380-000;(75) 3621-5895 ; (75) 99893-1177 ;; ;adm@maralat.com.br; ; ;;;;; 07574872000102 ;
Marana Industria e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Sacaria industrial de rafia de polipropileno;www.maranaembalagens.com.br;BRASIL;BAHIA;Lauro de Freitas;Rua Jose Carlos Souza, 130;S/N;Portao;;42713-620;(71) 3379-1426 ; (71) 3369-0259 ;; ;morales@maranaembalagens.com.br; ; (71) 3369-2752;;;;; 34194399000100 ;
Maranata Ambiental Locacao e Servicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Limpeza industrial;www.maranataambiental.com.br;BRASIL;BAHIA;Salvador;Lot Colonia de Ferias Montenegro, S/N;S/N;Limoeiro;;42802-580;(71) 3622-6704 ; (71) 3105-0012 ;; ;contato@maranataambiental.com.br; ; (71) 98488-2036;;;;; 16960178000114 ;
Marbox Comercio de Vidros Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Janela;;BRASIL;BAHIA;Salvador;Av Sao Rafael, 176;S/N;Sao Rafael;;41253-190;(71) 3393-2643 ; (71) 98203-7859 ;; ;heliomarbox@hotmail.com; ; ;;;;; 00836776000146 ;
Marc Industria de Etiquetas Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Rotulo;;BRASIL;BAHIA;Lauro de Freitas;Rua Marta Aguiar da Silva, 811;S/N;Caji;;42700-000;(71) 3379-6430  ; (71) 99126-8388 ;; ;andre@marcetiquetas.com.br; ; ;;;;; 01998473000192 ;
Marcanti Industria e Comercio de Plasticos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Kit para vedacao de telhas de PVC;www.marcanti.ind.br;BRASIL;BAHIA;Lauro de Freitas;Rua Estrela do Mar, 546;S/N;Buraquinho;;42710-570;(71) 3508-1487 ;  ;; ;financeiro@marcanti.ind.br; ; ;;;;; 16505412000113 ;
Marcello Varotti;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Placa luminosa;www.mvssinalizacao.com.br;BRASIL;BAHIA;Salvador;Rua Mundo Novo, 105;S/N;Santa Cruz;;41925-175;(71) 3248-3155 ; (71) 99943-6730 ;; ;contato@mvssinalizacao.com.br; ; ;;;;; 27340494000100 ;
Marcelo Alves de Oliveira Andrade - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao e instalacao eletrica;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Rua Rio de Janeiro, 392;S/N;Mimoso do Oeste;;47850-000;(77) 99999-6116 ;  ;; ;; ; ;;;;; 12135025000181 ;
Marcelo Badaro Pereira Albuquerque;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme esportivo;;BRASIL;BAHIA;Rio de Contas;Av Nossa Sra Santana, 873;S/N;Centro;;46170-000;(77) 3475-2640 ;  ;; ;mpatelie@gmail.com; ; ;;;;; 07187944000169 ;
Marcelo S de Souza Com e Manut e Reparacao de Maquinas;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Inspecao de caldeira;www.smartindustrial.com.br;BRASIL;BAHIA;Itabuna;Rua Clemilda Cordier, 80;S/N;Jacana;;45608-420;(73) 98863-4781 ;  ;; ;comercial@smartindustrial.com.br; ; ;;;;; 24430208000109 ;
Marcelo S. de Jesus - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Caja;;BRASIL;BAHIA;Laje;Fazenda Nogueira & Silva - Baixa da Areia, 210;S/N;Zona Rural;;45490-000;(71) 98859-5508 ; (75) 98890-2027 ;; ;valefruti43@gmail.com; ; ;;;;; 18238528000169 ;
Marcenaria Batista Industria e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Esquadria de madeira;;BRASIL;BAHIA;Porto Seguro;Rua Areia Branca, 11;S/N;Cambolo;;45810-000;(73) 3268-5440 ; (73) 3288-4157 ;; ;batistaprojetados@hotmail.com; ; ;;;;; 42109793000121 ;
Marcenaria da Vila Comercio e Servicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Janela;;BRASIL;BAHIA;Mata de Sao Joao;Rua Acu da Torre, Lote 7 a 10, S/N;S/N;Praia do Forte;;48280-000;(71) 3331-2223 ; (71) 3247-4258 ;; ;luizreis1963@gmail.com; ; (71) 98893-2004;;;;; 07238451000100 ;
Marcenaria Neves Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Movel planejado comercial e residencial;;BRASIL;BAHIA;Livramento de Nossa Senhora;Av Paramirim, 1002;S/N;Jurema;;46140-000;(77) 99976-2955 ; (77) 99988-7788 ;; ;nevesdesign@gmail.com; ; ;;;;; 17320274000160 ;
Marcia Campos Trevisol Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Peitoril;;BRASIL;BAHIA;Ilheus;Av Antonio Lavigne de Lemos, 770;S/N;Sao Domingos;;45657-700;(73) 99154-1284 ;  ;; ;smmarmoraria@hotmail.com; ; ;;;;; 19713716000164 ;
Marcia de Jesus da Cunha - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Convite;;BRASIL;BAHIA;Salvador;Av Visconde do Rosario, 04;S/N;Comercio;;40015-050;(71) 99941-1758 ;  ;; ;msservicosgraficos@hotmail.com; ; ;;;;; 09452618000167 ;
Marcia de Jesus Santos Moreira - MEI;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Serigrafia;;BRASIL;BAHIA;Santo Antonio de Jesus;Rua Santos Antonio, 28;S/N;Centro;;44572-065;(75) 3631-3997 ;  ;; ;lukamisetas.fardamentos@gmail.com; ; ;;;;; 29307779000174 ;
Marcia Lupschinski Richter - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bloco de concreto  Cobograma;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 15152835000134 ;
Marcio da Silva Costa - MEI;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Colher de pau;;BRASIL;BAHIA;Itamaraju;Rua Itapetinga, 180;S/N;Liberdade;;45836-000;(73) 99992-6469  ;  ;; ;omundoeartedacolher@hotmail.com; ; ;;;;; 10340935000170 ;
Marcio Grey Bastos Queiroz - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Toldo;www.marciusbolsas.com.br;BRASIL;BAHIA;Mundo Novo;Av Numa Alves Barreto, 490;S/N;Centro;;44800-000;(74) 98117-9767 ; (74) 99964-8675 ;; ;marciobolsas@hotmail.com; ; ;;;;; 00858138000126 ;
Marcio Nonato dos Santos - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Instalacao e manutencao de sistema de ar condicionado central;;BRASIL;BAHIA;Feira de Santana;Rua Tupirama, 336;S/N;Parque Ipe;;44054-746;(75) 98862-1076 ; (75) 99112-7198 ;; ;refrigerar493@gmail.com; ; ;;;;; 26173676000170 ;
Marcio Ricardo Cavalcante Figueredo - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Condimento;;BRASIL;BAHIA;Santana;Rua Santa Rita de Cassia, 889;S/N;Sede;;47700-000;(77) 98103-4900  ; (77) 3484-2304 ;; ;produtoscavalcante@gmail.com; ; ;;;;; 04908256000152 ;
Marcio Souza Ferreira;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Janela;;BRASIL;BAHIA;Vitoria da Conquista;Av Frei Benjamim, 415;S/N;Patagonia;;45065-000;(77) 3421-6268 ;  ;; ;; ; ;;;;; 10558952000189 ;
Marco Antonio da Costa;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bolo;;BRASIL;BAHIA;Camacari;Av Radial C, 1051;S/N;Alto da Cruz;;42808-010;(71) 99188-6837 ;  ;; ;costaac_11@hotmail.com; ; ;;;;; 33936097000106 ;
Marco Tulio da Silva Cruz;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cachaca;;BRASIL;BAHIA;Caetite;Fazenda Arapua, S/N;S/N;Sede;;46400-000;(77) 99971-9438 ;  ;; ;mtuliocruz@yahoo.com.br; ; ;;;;; 02087129000104 ;
Marconiete Correia Freitas - EPP;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Biscoito;;BRASIL;BAHIA;Salvador;Av Octavio Mangabeira, 10765;S/N;Piata;;41650-000;(71) 3367-7974 ; (71) 3367-0858 ;; ;pao.pao50@hotmail.com; ; ;;;;; 28943655000112 ;
Marcos Alves de Souza - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Recuperacao e montagem de pecas de veiculo automotor e maquina agricola;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Rua Xique Xique, 600;S/N;Cidade Santa Cruz I;;47850-000;(77) 99975-4872 ; (77) 3628-0514 ;; ;marcosalves_21@hotmail.com; ; ;;;;; 10305029000135 ;
Marcos Antonio da Silva Ribeiro de Conquista;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Linguica frescal;;BRASIL;BAHIA;Vitoria da Conquista;Av Franklin Ferraz, 32;S/N;Candeias;;45055-075;(77) 98845-9262 ; (77) 99178-2157 ;; ;calabresaqdelicia@hotmail.com; ; ;;;;; 02142645000194 ;
Marcos Antonio Souza e Silva;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Instalacao e manutencao de equipamentos contra incendio (porta corta fogo, hidrante, extintor);;BRASIL;BAHIA;Lauro de Freitas;Av Santo Amaro de Ipitanga, 1935;S/N;Caji;;42722-890;(71) 3321-0213 ;  ;; ;marcomaqext@hotmail.com; ; ;;;;; 12460610000157 ;
Marcos Lazaro Figueiredo Santiago - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Estojo para equipamentos de: sonorizacao, iluminacao, medico, medicao  Estojo para ferramenta;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 00383995000117 ;
Marcos Luiz Oliveira Rios - EPP;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bolsa;www.marcosbolsas.com.br;BRASIL;BAHIA;Serrolandia;Rua Manoel Roque Rodrigues, S/N;S/N;Centro;;44710-000;(74) 3631-2226 ;  ;; ;marcosbolsas@hotmail.com; ; ;;;;; 02652559000121 ;
Marcus Roberto Dias Santos;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Charuto;;BRASIL;BAHIA;Cruz das Almas;Rua C, 220;S/N;Inocoop;;44380-000;(75) 3621-0207 ; (75) 3312-5050 ;; ;mrcharutos@uol.com.br; ; ;;;;; 15135276000154 ;
Marcus Vinicius Miranda Alves - EPP;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Camiseta promocional;www.fabricatto.com.br;BRASIL;BAHIA;Guanambi;Av Prefeito Jose Neves Teixeira, 2234;S/N;Ipanema;;46430-000;(77) 3451-6123 ;  ;; ;fabricatto@gbi.com.br; ; ;;;;; 05483083000130 ;
Mardeli Comercio e Servicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Movel planejado comercial e residencial;;BRASIL;BAHIA;Salvador;Ladeira Ramos de Queiroz, S/N;S/N;Sto Antonio Alem do Carmo;;40301-285;(71) 3243-1188 ; (71) 99952-9286 ;; ;mardelimoveis@gmail.com; ; ;;;;; 14893817000140 ;
Mardesol Madeireira Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Porta;;BRASIL;BAHIA;Itabela;Av Guaratinga, 1055;S/N;Centro;;45848-000;(73) 3270-2132  ; (73) 3270-2020 ;; ;mardesolvendas@yahoo.com.br; ; ;;;;; 14229595000166 ;
Mare Alta Confeccoes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Biquini;;BRASIL;BAHIA;Salvador;Rua Onze de Novembro, 609;S/N;Santa Cruz;;41925-010;(71) 3022-5820 ; (71) 98740-2628 ;; ;adnamare@hotmail.com; ; ;;;;; 02790641000112 ;
Marfim Textil Bahia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Elastico;www.marfim.ind.br;BRASIL;BAHIA;Cruz das Almas;Rua 13 de Maio, 190;S/N;Centro;;44380-000;(75) 3621-9331  ; (75) 3621-9332 ;; ;marfim@marfim-bahia.ind.br; ; ;;;;; 05645301000196 ;
Marguti Mathias Industria e Comercio de Produtos Alimenticios Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Panetone;;BRASIL;BAHIA;Vitoria da Conquista;Rua F (Dt Ind Imbores), 17;S/N;Distrito Indl dos Imbores;;45007-090;(77) 3424-0003 ;  ;; ;dp_financeiro@alimentostchibum.com.br; ; ;;;;; 03171823000178 ;
Mari Industria de Confeccoes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Ecobag;www.pontoearte.com.br;BRASIL;BAHIA;Salvador;Rua Ajax Baleeiro, 67;S/N;Pernambues;;41100-190;(71) 3431-6969 ; (71) 98119-8318 ;; ;bones@pontoearte.com.br; ; ;;;;; 12057608000131 ;
Maria Adilce Neris Ramos Luiz - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Grade;;BRASIL;BAHIA;Guanambi;Av Prefeito Jose Neves Teixeira, 3062;S/N;Sandoval Moraes II;;46430-000;(77) 3451-6724 ; (77) 99145-1872 ;; ;tuboarte.gbi@hotmail.com; ; ;;;;; 04584305000149 ;
Maria Aline Sousa de Jesus;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Instalacao e manutencao de sistemas centrais de ar condicionado, de ventilacao e refrigeracao;www.splitmais.com.br;BRASIL;BAHIA;Salvador;Rua Thomaz Gonzaga, 51;S/N;Pernambues;;41100-000;(71) 3481-7519 ; (71) 3257-1752 ;; ;splitmais@splitmais.com.br; ; ;;;;; 20713175000153 ;
Maria Antonia Melo Jatoba;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Roupa infantil;;BRASIL;BAHIA;Salvador;Rua Afonso Celso, 255;S/N;Barra;;40140-080;(71) 99270-6001 ; (71) 99913-2274 ;; ;adriana.tronco@gmail.com; ; ;;;;; 16860087000107 ;
Maria Aparecida Medeiros de Aguiar de Brumado - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Placa automotiva;;BRASIL;BAHIA;Brumado;Rua Exuperio Pinheiro Cangucu, 154;S/N;Centro;;46100-000;(77) 99942-9100 ; (77) 99813-3920 ;; ;casadasplacasba@hotmail.com; ; ;;;;; 15869476000130 ;
Maria Auxiliadora de Oliveira - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Roupa intima;;BRASIL;BAHIA;Salvador;Av Caminho de Areia, 64;S/N;Caminho de Areia;;40440-360;(71) 3488-3473  ; (71) 98756-2006 ;; ;m.auxiliadoradeoliveira@hotmail.com; ; ;;;;; 13579264000193 ;
Maria Cury Andari - EPP;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Calca;;BRASIL;BAHIA;Salvador;Av Antonio Carlos Magalhaes, 1034;S/N;Itaigara;;41825-906;(71) 3359-6291  ; (71) 3354-6443 ;; ;blazer_modas@hotmail.com; ; ;;;;; 04808201000170 ;
Maria da Conceicao Vilas Boas Santiago - EPP;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme (escolar, empresarial, promocional);;BRASIL;BAHIA;Santo Antonio de Jesus;Av Luis Viana, 187;S/N;Centro;;44571-019;(75) 3631-3603 ;  ;; ;shalonfardamentos@hotmail.com; ; ;;;;; 00722291000121 ;
Maria da Gloria Sampaio Almeida - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme (escolar, industrial, empresarial, hospitalar);;BRASIL;BAHIA;Itirucu;Rua Jovino Gomes, 274;S/N;Centro;;45350-000;(73) 3538-1270  ; (73) 99198-2756 ;; ;alsampa@hotmail.com; ; ;;;;; 40559445000120 ;
Maria da Paz da Silva Souza Falconeri;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme em geral;;BRASIL;BAHIA;Feira de Santana;Av Senhor dos Passos, 120;S/N;Serraria Brasil;;44003-144;(75) 98106-1127 ; (75) 98106-1345 ;; ;falconeryfardamentos@gmail.com; ; ;;;;; 34226267000113 ;
Maria Dalva Batista Rodrigues - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bolacha;;BRASIL;BAHIA;Rio do Antonio;Rua Manoel Candido, 13;S/N;Ibitira;;46225-000;(77) 3411-1366 ;  ;; ;; ; ;;;;; 07979505000199 ;
Maria das Candeias Santos da Silva;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Moda feminina;;BRASIL;BAHIA;Feira de Santana;Rua A (Feira IX), 93;S/N;Calumbi;;44009-060;(75) 3226-5631 ;  ;; ;brumon_fabrica@hotmail.com; ; ;;;;; 10145834000572 ;
Maria das Gracas da Conceicao Santana Panificadora;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Agua;;BRASIL;BAHIA;Salvador;Rua Vereador Raimundo Urbano, 128;S/N;Calabetao;;41227-190;(71) 98633-3511 ;  ;; ;central.cont@uol.com.br; ; ;;;;; 18312416000100 ;
Maria das Gracas dos Santos Uniformes;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme (empresarial, escolar, hospitalar);;BRASIL;BAHIA;Salvador;Rua Djalma Dutra, 77;S/N;Matatu;;40255-000;(71) 98828-8264 ; (71) 3266-2493 ;; ;galuniformes@gmail.com; ; ;;;;; 23968077000155 ;
Maria de Fatima C. Villela - EPP;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme;;BRASIL;BAHIA;Juazeiro;Rua 7 de Setembro, 41;S/N;Centro;;48903-670;(74) 3611-5265 ;  ;; ;favimalhas@gmail.com; ; ;;;;; 04279724000177 ;
Maria de Fatima Nascimento de Oliveira Souza - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Farinha de trigo;www.geopan.com.br;BRASIL;BAHIA;Jiquirica;Rod BR-420 Km 38, S/N;S/N;Zona Rural;;45470-000;(75) 3651-2245 ; (75) 98804-1982 ;; ;geopan@geopan.com.br; ; ;;;;; 02692514000180 ;
Maria de Fatima Pereira da Silva - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Soleira;;BRASIL;BAHIA;Pocoes;Rua Vitoria da Conquista, 1184;S/N;Sao Paulo;;45260-000;(77) 3431-1439 ;  ;; ;atccontabilidade@outlook.com; ; ;;;;; 07899030000120 ;
Maria de Lourdes Imbassahy de Assis - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Biquini  Maio infantil e adulto;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 08196228000100 ;
Maria do Carmo Silva Schmitberger - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Carroceria;;BRASIL;BAHIA;Teixeira de Freitas;Rod BR-101 Km 876,6, S/N;S/N;Monte Castelo;;45995-970;(73) 3292-5946 ; (73) 98107-9090 ;; ;carroceriadinamica@hotmail.com; ; ;;;;; 63271613000183 ;
Maria do Socorro Ribeiro S. Mascarenhas - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Feira de Santana;Rua Paris Franca, 112;S/N;Conceicao;;44065-754;(75) 3483-3222 ;  ;; ;mario.minimc@gmail.com; ; ;;;;; 05665891000119 ;
Maria Dolores Silva dos Santos;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme;;BRASIL;BAHIA;Mutuipe;Av do Cruzeiro, 1779;S/N;Santo Antonio;;45480-000;(75) 98824-9022 ;  ;; ;mwcamisetas@gmail.com; ; ;;;;; 24073429000177 ;
Maria dos Santos Dantas de Jardim Bahia;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Xarope de mel;;BRASIL;BAHIA;Paulo Afonso;Rua Sao Jose, 430;S/N;Jardim Bahia;;48604-210;(75) 3281-3216 ;  ;; ;energic-mel@hotmail.com; ; ;;;;; 63218408000154 ;
Maria Edlaide Gomes da Silva Nascimento - EPP;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bloco;;BRASIL;BAHIA;Chorrocho;Est BA-210 Km 02, S/N;S/N;Barra do Tarrachil;;48660-000;(75) 3477-5047 ; (75) 3281-9514 ;; ;edlaidegomes@hotmail.com; ; ;;;;; 03489707000282 ;
